YYYY/MM/DD_HH:MM:SS,Block Position [ft],Surface Rotation [rpm],Flow In [gpm],Hook Load [klb],Bit Depth [ft],ROP [fph],Activity
2021-02-08 06:04:15+00:00,160.9,60.11,807.96,58.4,380.5,0.0,114
2021-02-08 06:04:16+00:00,160.9,59.83,787.21,58.4,380.5,0.0,114
2021-02-08 06:04:17+00:00,160.9,60.02,786.25,58.3,380.5,0.0,114
2021-02-08 06:04:18+00:00,160.9,60.2,800.06,58.2,380.5,0.0,114
2021-02-08 06:04:19+00:00,160.9,60.08,808.92,58.3,380.5,0.0,114
2021-02-08 06:04:20+00:00,160.9,60.17,806.94,58.5,380.5,0.0,114
2021-02-08 06:04:21+00:00,160.9,60.26,784.28,58.3,380.5,0.0,114
2021-02-08 06:04:22+00:00,160.9,60.26,790.2,58.2,380.5,0.0,114
2021-02-08 06:04:23+00:00,160.9,60.02,804.01,58.4,380.5,0.0,114
2021-02-08 06:04:24+00:00,160.9,60.23,791.21,58.3,380.5,0.0,114
2021-02-08 06:04:25+00:00,160.9,60.2,794.14,58.2,380.5,0.0,114
2021-02-08 06:04:26+00:00,160.9,60.48,807.96,58.4,380.5,0.0,114
2021-02-08 06:04:27+00:00,160.9,60.57,808.97,58.3,380.5,0.0,114
2021-02-08 06:04:28+00:00,160.9,60.02,790.2,58.3,380.5,0.0,114
2021-02-08 06:04:29+00:00,160.9,60.11,798.09,58.3,380.5,0.0,114
2021-02-08 06:04:30+00:00,160.9,59.83,808.92,58.3,380.5,0.0,114
2021-02-08 06:04:31+00:00,160.9,60.32,810.89,58.3,380.5,0.0,114
2021-02-08 06:04:32+00:00,160.9,60.11,807.96,58.3,380.5,0.0,114
2021-02-08 06:04:33+00:00,160.9,60.14,803.0,58.4,380.5,0.0,114
2021-02-08 06:04:34+00:00,160.9,60.14,781.29,58.3,380.5,0.0,114
2021-02-08 06:04:35+00:00,160.9,59.99,783.26,58.3,380.5,0.0,114
2021-02-08 06:04:36+00:00,160.9,59.99,797.08,58.3,380.5,0.0,114
2021-02-08 06:04:37+00:00,160.9,60.29,807.96,58.4,380.5,0.0,114
2021-02-08 06:04:38+00:00,160.9,59.96,799.05,58.3,380.5,0.0,114
2021-02-08 06:04:39+00:00,160.9,59.83,786.25,58.3,380.5,0.0,114
2021-02-08 06:04:40+00:00,160.9,59.93,796.12,58.2,380.5,0.0,114
2021-02-08 06:04:41+00:00,160.9,59.9,805.98,58.2,380.5,0.0,114
2021-02-08 06:04:42+00:00,160.9,60.11,809.93,58.3,380.5,0.0,114
2021-02-08 06:04:43+00:00,160.9,60.23,805.98,58.2,380.5,0.0,114
2021-02-08 06:04:44+00:00,160.9,60.23,799.05,58.3,380.5,0.0,114
2021-02-08 06:04:45+00:00,160.9,60.14,777.34,58.3,380.5,0.0,114
2021-02-08 06:04:46+00:00,160.9,59.8,784.28,58.3,380.5,0.0,114
2021-02-08 06:04:47+00:00,160.9,60.26,800.01,58.2,380.5,0.0,114
2021-02-08 06:04:48+00:00,160.9,60.02,806.94,58.4,380.5,0.0,114
2021-02-08 06:04:49+00:00,160.9,60.02,788.17,58.3,380.5,0.0,114
2021-02-08 06:04:50+00:00,160.9,60.2,794.14,58.2,380.5,0.0,114
2021-02-08 06:04:51+00:00,160.9,59.99,805.02,58.3,380.5,0.0,114
2021-02-08 06:04:52+00:00,160.9,60.08,809.93,58.5,380.5,0.0,114
2021-02-08 06:04:53+00:00,160.9,60.02,804.01,58.3,380.5,0.0,114
2021-02-08 06:04:54+00:00,160.9,60.14,782.31,58.3,380.5,0.0,114
2021-02-08 06:04:55+00:00,160.9,60.08,792.11,58.4,380.5,0.0,114
2021-02-08 06:04:56+00:00,160.9,60.08,796.12,58.3,380.5,0.0,114
2021-02-08 06:04:57+00:00,160.9,59.93,791.21,58.3,380.5,0.0,114
2021-02-08 06:04:58+00:00,160.9,59.9,805.02,58.2,380.5,0.0,114
2021-02-08 06:04:59+00:00,160.9,60.2,813.87,58.3,380.5,0.0,114
2021-02-08 06:05:00+00:00,160.9,60.11,812.92,58.2,380.5,0.0,114
2021-02-08 06:05:01+00:00,160.9,60.11,807.0,58.3,380.5,0.0,114
2021-02-08 06:05:02+00:00,160.9,59.93,802.04,58.4,380.5,0.0,114
2021-02-08 06:05:03+00:00,160.9,60.14,778.36,58.3,380.5,0.0,114
2021-02-08 06:05:04+00:00,160.9,60.2,785.24,58.2,380.5,0.0,114
2021-02-08 06:05:05+00:00,160.9,60.14,800.06,58.2,380.5,0.0,114
2021-02-08 06:05:06+00:00,160.9,59.93,808.92,58.4,380.5,0.0,114
2021-02-08 06:05:07+00:00,160.9,59.83,795.16,58.4,380.5,0.0,114
2021-02-08 06:05:08+00:00,160.9,60.08,788.23,58.3,380.5,0.0,114
2021-02-08 06:05:09+00:00,160.9,60.11,800.06,58.2,380.5,0.0,114
2021-02-08 06:05:10+00:00,160.9,60.08,806.94,58.3,380.5,0.0,114
2021-02-08 06:05:11+00:00,160.9,60.42,809.93,58.3,380.5,0.0,114
2021-02-08 06:05:12+00:00,160.9,59.99,804.01,58.4,380.5,0.0,114
2021-02-08 06:05:13+00:00,160.9,59.77,779.32,58.3,380.5,0.0,114
2021-02-08 06:05:14+00:00,160.9,59.83,786.25,58.3,380.5,0.0,114
2021-02-08 06:05:15+00:00,160.9,60.23,802.04,58.2,380.5,0.0,114
2021-02-08 06:05:16+00:00,160.9,60.2,809.93,58.2,380.5,0.0,114
2021-02-08 06:05:17+00:00,160.9,60.08,807.96,58.4,380.5,0.0,114
2021-02-08 06:05:18+00:00,160.9,60.29,795.05,58.4,380.5,0.0,114
2021-02-08 06:05:19+00:00,160.9,60.14,780.33,58.3,380.5,0.0,114
2021-02-08 06:05:20+00:00,160.9,60.14,793.13,58.4,380.5,0.0,114
2021-02-08 06:05:21+00:00,160.9,60.05,801.02,58.3,380.5,0.0,114
2021-02-08 06:05:22+00:00,160.9,60.2,790.2,58.3,380.5,0.0,114
2021-02-08 06:05:23+00:00,160.9,59.99,802.04,58.2,380.5,0.0,114
2021-02-08 06:05:24+00:00,160.9,59.9,812.92,58.2,380.5,0.0,114
2021-02-08 06:05:25+00:00,160.9,59.83,812.92,58.2,380.5,0.0,114
2021-02-08 06:05:26+00:00,160.9,60.32,808.97,58.3,380.5,0.0,114
2021-02-08 06:05:27+00:00,160.9,60.11,804.01,58.4,380.5,0.0,114
2021-02-08 06:05:28+00:00,160.9,59.83,781.29,58.4,380.5,0.0,114
2021-02-08 06:05:29+00:00,160.9,60.05,783.26,58.3,380.5,0.0,114
2021-02-08 06:05:30+00:00,160.9,60.32,798.09,58.2,380.5,0.0,114
2021-02-08 06:05:31+00:00,160.9,60.02,807.9,58.4,380.5,0.0,114
2021-02-08 06:05:32+00:00,160.9,60.17,801.02,58.3,380.5,0.0,114
2021-02-08 06:05:33+00:00,160.9,60.05,787.21,58.3,380.5,0.0,114
2021-02-08 06:05:34+00:00,160.9,59.99,797.13,58.4,380.5,0.0,114
2021-02-08 06:05:35+00:00,160.9,59.83,789.24,58.3,380.5,0.0,114
2021-02-08 06:05:36+00:00,160.9,59.83,801.08,58.2,380.5,0.0,114
2021-02-08 06:05:37+00:00,160.9,60.11,812.92,58.3,380.5,0.0,114
2021-02-08 06:05:38+00:00,160.9,60.17,816.86,58.2,380.5,0.0,114
2021-02-08 06:05:39+00:00,160.9,60.17,812.92,58.4,380.5,0.0,114
2021-02-08 06:05:40+00:00,160.9,59.9,787.21,58.4,380.5,0.0,114
2021-02-08 06:05:41+00:00,160.9,60.05,787.21,58.3,380.5,0.0,114
2021-02-08 06:05:42+00:00,160.9,60.05,800.01,58.2,380.5,0.0,114
2021-02-08 06:05:43+00:00,160.9,60.23,810.89,58.2,380.5,0.0,114
2021-02-08 06:05:44+00:00,160.9,60.2,809.93,58.3,380.5,0.0,114
2021-02-08 06:05:45+00:00,160.9,60.29,805.98,58.3,380.5,0.0,114
2021-02-08 06:05:46+00:00,160.9,60.29,800.01,58.4,380.5,0.0,114
2021-02-08 06:05:47+00:00,160.9,60.57,778.36,58.3,380.5,0.0,114
2021-02-08 06:05:48+00:00,160.9,60.26,784.28,58.2,380.5,0.0,114
2021-02-08 06:05:49+00:00,160.9,60.32,802.04,58.3,380.5,0.0,114
2021-02-08 06:05:50+00:00,160.9,59.9,807.96,58.4,380.5,0.0,114
2021-02-08 06:05:51+00:00,160.9,60.08,787.27,58.4,380.5,0.0,114
2021-02-08 06:05:52+00:00,160.9,60.08,793.18,58.2,380.5,0.0,114
2021-02-08 06:05:53+00:00,160.9,60.02,807.0,58.2,380.5,0.0,114
2021-02-08 06:05:54+00:00,160.9,59.83,810.94,58.4,380.5,0.0,114
2021-02-08 06:05:55+00:00,160.9,60.02,804.07,58.3,380.5,0.0,114
2021-02-08 06:05:56+00:00,160.9,60.05,783.32,58.4,380.5,0.0,114
2021-02-08 06:05:57+00:00,160.9,59.83,791.16,58.2,380.5,0.0,114
2021-02-08 06:05:58+00:00,160.9,59.83,804.97,58.3,380.5,0.0,114
2021-02-08 06:05:59+00:00,160.9,60.08,809.87,58.3,380.5,0.0,114
2021-02-08 06:06:00+00:00,160.9,60.17,806.94,58.4,380.5,0.0,114
2021-02-08 06:06:01+00:00,160.9,60.08,798.03,58.3,380.5,0.0,114
2021-02-08 06:06:02+00:00,160.9,59.93,777.34,58.3,380.5,0.0,114
2021-02-08 06:06:03+00:00,160.9,60.02,790.2,58.2,380.5,0.0,114
2021-02-08 06:06:04+00:00,160.9,60.05,803.05,58.3,380.5,0.0,114
2021-02-08 06:06:05+00:00,160.9,59.96,809.93,58.4,380.5,0.0,114
2021-02-08 06:06:06+00:00,160.9,60.02,790.2,58.3,380.5,0.0,114
2021-02-08 06:06:07+00:00,160.9,60.23,789.18,58.4,380.5,0.0,114
2021-02-08 06:06:08+00:00,160.9,60.05,793.13,58.3,380.5,0.0,114
2021-02-08 06:06:09+00:00,160.9,60.02,790.2,58.2,380.5,0.0,114
2021-02-08 06:06:10+00:00,160.9,59.99,805.98,58.2,380.5,0.0,114
2021-02-08 06:06:11+00:00,160.9,60.11,814.83,58.3,380.5,0.0,114
2021-02-08 06:06:12+00:00,160.9,60.02,813.87,58.2,380.5,0.0,114
2021-02-08 06:06:13+00:00,160.9,60.23,808.92,58.4,380.5,0.0,114
2021-02-08 06:06:14+00:00,160.9,59.96,793.13,58.3,380.5,0.0,114
2021-02-08 06:06:15+00:00,160.9,60.05,778.36,58.3,380.5,0.0,114
2021-02-08 06:06:16+00:00,160.9,60.2,794.14,58.2,380.5,0.0,114
2021-02-08 06:06:17+00:00,160.9,59.96,805.98,58.2,380.5,0.0,114
2021-02-08 06:06:18+00:00,160.9,59.99,808.92,58.4,380.5,0.0,114
2021-02-08 06:06:19+00:00,160.9,60.14,787.21,58.3,380.5,0.0,114
2021-02-08 06:06:20+00:00,160.9,60.17,791.16,58.3,380.5,0.0,114
2021-02-08 06:06:21+00:00,160.9,60.23,804.01,58.2,380.5,0.0,114
2021-02-08 06:06:22+00:00,160.9,60.08,809.93,58.4,380.5,0.0,114
2021-02-08 06:06:23+00:00,160.9,60.36,804.01,58.3,380.5,0.0,114
2021-02-08 06:06:24+00:00,160.9,60.26,782.31,58.4,380.5,0.0,114
2021-02-08 06:06:25+00:00,160.9,60.23,792.17,58.3,380.5,0.0,114
2021-02-08 06:06:26+00:00,160.9,59.93,805.02,58.2,380.5,0.0,114
2021-02-08 06:06:27+00:00,160.9,60.45,809.93,58.3,380.5,0.0,114
2021-02-08 06:06:28+00:00,160.9,59.87,806.94,58.5,380.5,0.0,114
2021-02-08 06:06:29+00:00,160.9,59.96,798.09,58.4,380.5,0.0,114
2021-02-08 06:06:30+00:00,160.9,59.83,778.36,58.4,380.5,0.0,114
2021-02-08 06:06:31+00:00,160.9,60.23,790.2,58.4,380.5,0.0,114
2021-02-08 06:06:32+00:00,160.9,59.99,794.14,58.4,380.5,0.0,114
2021-02-08 06:06:33+00:00,160.9,60.2,790.2,58.3,380.5,0.0,114
2021-02-08 06:06:34+00:00,160.9,60.05,805.02,58.2,380.5,0.0,114
2021-02-08 06:06:35+00:00,160.9,60.08,812.92,58.2,380.5,0.0,114
2021-02-08 06:06:36+00:00,160.9,59.83,813.87,58.2,380.5,0.0,114
2021-02-08 06:06:37+00:00,160.9,59.96,807.96,58.4,380.5,0.0,114
2021-02-08 06:06:38+00:00,160.9,59.83,794.09,58.3,380.5,0.0,114
2021-02-08 06:06:39+00:00,160.9,60.2,778.36,58.2,380.5,0.0,114
2021-02-08 06:06:40+00:00,160.9,59.99,793.13,58.2,380.5,0.0,114
2021-02-08 06:06:41+00:00,160.9,60.02,805.93,58.2,380.5,0.0,114
2021-02-08 06:06:42+00:00,160.9,60.29,808.92,58.4,380.5,0.0,114
2021-02-08 06:06:43+00:00,160.9,59.96,801.98,58.3,380.5,0.0,114
2021-02-08 06:06:44+00:00,160.9,60.36,782.31,58.3,380.5,0.0,114
2021-02-08 06:06:45+00:00,160.9,60.14,791.16,58.2,380.5,0.0,114
2021-02-08 06:06:46+00:00,160.9,60.23,804.01,58.2,380.5,0.0,114
2021-02-08 06:06:47+00:00,160.9,60.11,808.92,58.2,380.5,0.0,114
2021-02-08 06:06:48+00:00,160.9,60.23,807.0,58.4,380.5,0.0,114
2021-02-08 06:06:49+00:00,160.9,59.9,788.23,58.3,380.5,0.0,114
2021-02-08 06:06:50+00:00,160.9,60.23,782.31,58.2,380.5,0.0,114
2021-02-08 06:06:51+00:00,160.9,60.14,796.12,58.3,380.5,0.0,114
2021-02-08 06:06:52+00:00,160.9,60.2,806.94,58.3,380.5,0.0,114
2021-02-08 06:06:53+00:00,160.9,60.08,808.92,58.4,380.5,0.0,114
2021-02-08 06:06:54+00:00,160.9,60.02,788.17,58.3,380.5,0.0,114
2021-02-08 06:06:55+00:00,160.9,60.51,786.25,58.3,380.5,0.0,114
2021-02-08 06:06:56+00:00,160.9,60.14,799.05,58.3,380.5,0.0,114
2021-02-08 06:06:57+00:00,160.9,60.14,807.9,58.2,380.5,0.0,114
2021-02-08 06:06:58+00:00,160.9,60.32,807.96,58.4,380.5,0.0,114
2021-02-08 06:06:59+00:00,160.9,60.05,792.17,58.3,380.5,0.0,114
2021-02-08 06:07:00+00:00,160.9,59.93,784.28,58.4,380.5,0.0,114
2021-02-08 06:07:01+00:00,160.9,60.02,783.32,58.3,380.5,0.0,114
2021-02-08 06:07:02+00:00,160.9,60.26,791.16,58.3,380.5,0.0,114
2021-02-08 06:07:03+00:00,160.9,60.26,808.92,58.2,380.5,0.0,114
2021-02-08 06:07:04+00:00,160.9,59.83,816.81,58.3,380.5,0.0,114
2021-02-08 06:07:05+00:00,160.9,60.17,813.87,58.2,380.5,0.0,114
2021-02-08 06:07:06+00:00,160.9,60.14,806.94,58.2,380.5,0.0,114
2021-02-08 06:07:07+00:00,160.9,60.05,800.06,58.4,380.5,0.0,114
2021-02-08 06:07:08+00:00,160.9,60.39,780.33,58.4,380.5,0.0,114
2021-02-08 06:07:09+00:00,160.9,60.02,784.28,58.3,380.5,0.0,114
2021-02-08 06:07:10+00:00,160.9,60.51,799.05,58.3,380.5,0.0,114
2021-02-08 06:07:11+00:00,160.9,59.93,806.94,58.3,380.5,0.0,114
2021-02-08 06:07:12+00:00,160.9,60.08,807.9,58.3,380.5,0.0,114
2021-02-08 06:07:13+00:00,160.9,60.26,800.01,58.3,380.5,0.0,114
2021-02-08 06:07:14+00:00,160.9,59.93,780.33,58.3,380.5,0.0,114
2021-02-08 06:07:15+00:00,160.9,59.83,789.18,58.2,380.5,0.0,114
2021-02-08 06:07:16+00:00,160.9,59.93,803.0,58.3,380.5,0.0,114
2021-02-08 06:07:17+00:00,160.9,59.96,790.2,58.3,380.5,0.0,114
2021-02-08 06:07:18+00:00,160.9,60.08,798.09,58.2,380.5,0.0,114
2021-02-08 06:07:19+00:00,160.9,59.9,808.97,58.2,380.5,0.0,114
2021-02-08 06:07:20+00:00,160.9,60.29,811.9,58.2,380.5,0.0,114
2021-02-08 06:07:21+00:00,160.9,60.08,808.97,58.3,380.5,0.0,114
2021-02-08 06:07:22+00:00,160.9,60.02,804.01,58.4,380.5,0.0,114
2021-02-08 06:07:23+00:00,160.9,60.14,777.34,58.3,380.5,0.0,114
2021-02-08 06:07:24+00:00,160.9,60.14,785.24,58.3,380.5,0.0,114
2021-02-08 06:07:25+00:00,160.9,59.99,801.98,58.2,380.5,0.0,114
2021-02-08 06:07:26+00:00,160.9,60.29,808.92,58.2,380.5,0.0,114
2021-02-08 06:07:27+00:00,160.9,60.08,807.96,58.4,380.5,0.0,114
2021-02-08 06:07:28+00:00,160.9,60.05,784.28,58.2,380.5,0.0,114
2021-02-08 06:07:29+00:00,160.9,60.14,785.29,58.4,380.5,0.0,114
2021-02-08 06:07:30+00:00,160.9,60.32,780.33,58.3,380.5,0.0,114
2021-02-08 06:07:31+00:00,160.9,60.17,794.14,58.3,380.5,0.0,114
2021-02-08 06:07:32+00:00,160.9,59.87,811.9,58.2,380.5,0.0,114
2021-02-08 06:07:33+00:00,160.9,59.83,817.82,58.2,380.5,0.0,114
2021-02-08 06:07:34+00:00,160.9,60.23,812.92,58.2,380.5,0.0,114
2021-02-08 06:07:35+00:00,160.9,60.08,805.02,58.3,380.5,0.0,114
2021-02-08 06:07:36+00:00,160.9,59.8,781.29,58.3,380.5,0.0,114
2021-02-08 06:07:37+00:00,160.9,60.08,783.32,58.3,380.5,0.0,114
2021-02-08 06:07:38+00:00,160.9,60.08,801.02,58.3,380.5,0.0,114
2021-02-08 06:07:39+00:00,160.9,60.45,809.93,58.2,380.5,0.0,114
2021-02-08 06:07:40+00:00,160.9,59.93,807.9,58.3,380.5,0.0,114
2021-02-08 06:07:41+00:00,160.9,59.93,784.28,58.3,380.5,0.0,114
2021-02-08 06:07:42+00:00,160.9,60.26,789.18,58.3,380.5,0.0,114
2021-02-08 06:07:43+00:00,160.9,60.17,803.0,58.2,380.5,0.0,114
2021-02-08 06:07:44+00:00,160.9,60.14,807.96,58.4,380.5,0.0,114
2021-02-08 06:07:45+00:00,160.9,60.26,794.14,58.3,380.5,0.0,114
2021-02-08 06:07:46+00:00,160.9,60.36,787.27,58.2,380.5,0.0,114
2021-02-08 06:07:47+00:00,160.9,60.02,800.06,58.2,380.5,0.0,114
2021-02-08 06:07:48+00:00,160.9,60.48,807.96,58.4,380.5,0.0,114
2021-02-08 06:07:49+00:00,160.9,60.02,796.12,58.3,380.5,0.0,114
2021-02-08 06:07:50+00:00,160.9,60.02,788.17,58.3,380.5,0.0,114
2021-02-08 06:07:51+00:00,160.9,60.02,802.04,58.2,380.5,0.0,114
2021-02-08 06:07:52+00:00,160.9,60.32,808.92,58.3,380.5,0.0,114
2021-02-08 06:07:53+00:00,160.9,60.11,796.12,58.3,380.5,0.0,114
2021-02-08 06:07:54+00:00,160.9,59.96,789.24,58.2,380.5,0.0,114
2021-02-08 06:07:55+00:00,160.9,60.14,802.04,58.2,380.5,0.0,114
2021-02-08 06:07:56+00:00,160.9,60.17,807.96,58.2,380.5,0.0,114
2021-02-08 06:07:57+00:00,160.9,60.23,808.92,58.4,380.5,0.0,114
2021-02-08 06:07:58+00:00,160.9,60.14,797.08,58.3,380.5,0.0,114
2021-02-08 06:07:59+00:00,160.9,60.2,781.29,58.3,380.5,0.0,114
2021-02-08 06:08:00+00:00,160.9,60.08,794.09,58.2,380.5,0.0,114
2021-02-08 06:08:01+00:00,160.9,60.2,805.98,58.4,380.5,0.0,114
2021-02-08 06:08:02+00:00,160.9,60.14,792.17,58.3,380.5,0.0,114
2021-02-08 06:08:03+00:00,160.9,60.23,794.14,58.3,380.5,0.0,114
2021-02-08 06:08:04+00:00,160.9,60.42,805.98,58.2,380.5,0.0,114
2021-02-08 06:08:05+00:00,160.9,59.83,811.9,58.2,380.5,0.0,114
2021-02-08 06:08:06+00:00,160.9,60.2,809.93,58.2,380.5,0.0,114
2021-02-08 06:08:07+00:00,160.9,60.11,804.01,58.2,380.5,0.0,114
2021-02-08 06:08:08+00:00,160.9,60.42,799.05,58.5,380.5,0.0,114
2021-02-08 06:08:09+00:00,160.9,59.83,782.31,58.3,380.5,0.0,114
2021-02-08 06:08:10+00:00,160.9,59.99,778.36,58.3,380.5,0.0,114
2021-02-08 06:08:11+00:00,160.9,59.96,794.09,58.4,380.5,0.0,114
2021-02-08 06:08:12+00:00,160.9,60.14,797.08,58.3,380.5,0.0,114
2021-02-08 06:08:13+00:00,160.9,60.36,790.2,58.2,380.5,0.0,114
2021-02-08 06:08:14+00:00,160.9,59.93,803.0,58.3,380.5,0.0,114
2021-02-08 06:08:15+00:00,160.9,59.83,810.94,58.3,380.5,0.0,114
2021-02-08 06:08:16+00:00,160.9,60.14,811.9,58.4,380.5,0.0,114
2021-02-08 06:08:17+00:00,160.9,59.83,801.08,58.3,380.5,0.0,114
2021-02-08 06:08:18+00:00,160.9,60.08,780.33,58.3,380.5,0.0,114
2021-02-08 06:08:19+00:00,160.9,60.32,790.2,58.3,380.5,0.0,114
2021-02-08 06:08:20+00:00,160.9,60.11,804.01,58.4,380.5,0.0,114
2021-02-08 06:08:21+00:00,160.9,59.83,794.09,58.3,380.5,0.0,114
2021-02-08 06:08:22+00:00,160.9,60.05,791.16,58.3,380.5,0.0,114
2021-02-08 06:08:23+00:00,160.9,60.08,803.0,58.2,380.5,0.0,114
2021-02-08 06:08:24+00:00,160.9,60.23,810.89,58.2,380.5,0.0,114
2021-02-08 06:08:25+00:00,160.9,60.02,809.93,58.2,380.5,0.0,114
2021-02-08 06:08:26+00:00,160.9,59.99,805.98,58.4,380.5,0.0,114
2021-02-08 06:08:27+00:00,160.9,59.83,787.27,58.3,380.5,0.0,114
2021-02-08 06:08:28+00:00,160.9,60.08,780.33,58.3,380.5,0.0,114
2021-02-08 06:08:29+00:00,160.9,60.26,795.16,58.3,380.5,0.0,114
2021-02-08 06:08:30+00:00,160.9,60.14,805.98,58.2,380.5,0.0,114
2021-02-08 06:08:31+00:00,160.9,60.08,808.92,58.2,380.5,0.0,114
2021-02-08 06:08:32+00:00,160.9,60.17,805.02,58.3,380.5,0.0,114
2021-02-08 06:08:33+00:00,160.9,60.23,784.28,58.3,380.5,0.0,114
2021-02-08 06:08:34+00:00,160.9,60.29,778.36,58.3,380.5,0.0,114
2021-02-08 06:08:35+00:00,160.9,60.39,795.1,58.2,380.5,0.0,114
2021-02-08 06:08:36+00:00,160.9,60.2,804.97,58.4,380.5,0.0,114
2021-02-08 06:08:37+00:00,160.9,60.08,789.18,58.3,380.5,0.0,114
2021-02-08 06:08:38+00:00,160.9,60.2,796.12,58.3,380.5,0.0,114
2021-02-08 06:08:39+00:00,160.9,60.11,805.98,58.4,380.5,0.0,114
2021-02-08 06:08:40+00:00,160.9,60.05,800.06,58.3,380.5,0.0,114
2021-02-08 06:08:41+00:00,160.9,60.05,789.18,58.3,380.5,0.0,114
2021-02-08 06:08:42+00:00,160.9,60.02,799.1,58.2,380.5,0.0,114
2021-02-08 06:08:43+00:00,160.9,60.02,808.97,58.2,380.5,0.0,114
2021-02-08 06:08:44+00:00,160.9,60.36,810.89,58.4,380.5,0.0,114
2021-02-08 06:08:45+00:00,160.9,60.08,789.18,58.3,380.5,0.0,114
2021-02-08 06:08:46+00:00,160.9,59.99,784.28,58.3,380.5,0.0,114
2021-02-08 06:08:47+00:00,160.9,60.14,798.09,58.3,380.5,0.0,114
2021-02-08 06:08:48+00:00,160.9,59.99,808.97,58.3,380.5,0.0,114
2021-02-08 06:08:49+00:00,160.9,59.9,809.93,58.2,380.5,0.0,114
2021-02-08 06:08:50+00:00,160.9,60.14,805.98,58.2,380.5,0.0,114
2021-02-08 06:08:51+00:00,160.9,59.96,803.0,58.2,380.5,0.0,114
2021-02-08 06:08:52+00:00,160.9,60.23,796.06,58.4,380.5,0.0,114
2021-02-08 06:08:53+00:00,160.9,60.11,775.37,58.3,380.5,0.0,114
2021-02-08 06:08:54+00:00,160.9,60.02,784.28,58.2,380.5,0.0,114
2021-02-08 06:08:55+00:00,160.9,60.36,801.02,58.3,380.5,0.0,114
2021-02-08 06:08:56+00:00,160.9,60.23,807.9,58.4,380.5,0.0,114
2021-02-08 06:08:57+00:00,160.9,60.14,804.01,58.3,380.5,0.0,114
2021-02-08 06:08:58+00:00,160.9,60.26,784.28,58.3,380.5,0.0,114
2021-02-08 06:08:59+00:00,160.9,59.83,793.18,58.3,380.5,0.0,114
2021-02-08 06:09:00+00:00,160.9,59.96,804.97,58.3,380.5,0.0,114
2021-02-08 06:09:01+00:00,160.9,60.11,809.93,58.4,380.5,0.0,114
2021-02-08 06:09:02+00:00,160.9,59.96,796.12,58.3,380.5,0.0,114
2021-02-08 06:09:03+00:00,160.9,59.93,783.26,58.2,380.5,0.0,114
2021-02-08 06:09:04+00:00,160.9,59.99,795.1,58.2,380.5,0.0,114
2021-02-08 06:09:05+00:00,160.9,60.17,805.98,58.2,380.5,0.0,114
2021-02-08 06:09:06+00:00,160.9,60.39,806.94,58.4,380.5,0.0,114
2021-02-08 06:09:07+00:00,160.9,60.08,785.24,58.3,380.5,0.0,114
2021-02-08 06:09:08+00:00,160.9,60.42,790.2,58.3,380.5,0.0,114
2021-02-08 06:09:09+00:00,160.9,60.17,804.01,58.2,380.5,0.0,114
2021-02-08 06:09:10+00:00,160.9,60.17,808.92,58.4,380.5,0.0,114
2021-02-08 06:09:11+00:00,160.9,59.93,801.98,58.3,380.5,0.0,114
2021-02-08 06:09:12+00:00,160.9,59.83,782.36,58.3,380.5,0.0,114
2021-02-08 06:09:13+00:00,160.9,60.17,791.21,58.2,380.5,0.0,114
2021-02-08 06:09:14+00:00,160.9,59.83,805.02,58.2,380.5,0.0,114
2021-02-08 06:09:15+00:00,160.9,60.08,808.92,58.2,380.5,0.0,114
2021-02-08 06:09:16+00:00,160.9,60.2,806.94,58.4,380.5,0.0,114
2021-02-08 06:09:17+00:00,160.9,60.14,781.29,58.3,380.5,0.0,114
2021-02-08 06:09:18+00:00,160.9,60.39,787.21,58.2,380.5,0.0,114
2021-02-08 06:09:19+00:00,160.9,59.99,801.02,58.2,380.5,0.0,114
2021-02-08 06:09:20+00:00,160.9,60.02,808.92,58.4,380.5,0.0,114
2021-02-08 06:09:21+00:00,160.9,59.87,804.01,58.3,380.5,0.0,114
2021-02-08 06:09:22+00:00,160.9,60.26,783.26,58.3,380.5,0.0,114
2021-02-08 06:09:23+00:00,160.9,60.02,792.17,58.2,380.5,0.0,114
2021-02-08 06:09:24+00:00,160.9,60.23,805.02,58.3,380.5,0.0,114
2021-02-08 06:09:25+00:00,160.9,60.11,809.93,58.4,380.5,0.0,114
2021-02-08 06:09:26+00:00,160.9,59.87,796.12,58.3,380.5,0.0,114
2021-02-08 06:09:27+00:00,160.9,60.08,783.26,58.3,380.5,0.0,114
2021-02-08 06:09:28+00:00,160.9,60.05,793.13,58.3,380.5,0.0,114
2021-02-08 06:09:29+00:00,160.9,59.93,805.98,58.2,380.5,0.0,114
2021-02-08 06:09:30+00:00,160.9,60.23,808.92,58.4,380.5,0.0,114
2021-02-08 06:09:31+00:00,160.9,59.9,793.13,58.4,380.5,0.0,114
2021-02-08 06:09:32+00:00,160.9,60.66,785.29,58.3,380.5,0.0,114
2021-02-08 06:09:33+00:00,160.9,60.11,798.09,58.2,380.5,0.0,114
2021-02-08 06:09:34+00:00,160.9,60.23,807.96,58.4,380.5,0.0,114
2021-02-08 06:09:35+00:00,160.9,59.9,805.98,58.3,380.5,0.0,114
2021-02-08 06:09:36+00:00,160.9,59.93,784.28,58.3,380.5,0.0,114
2021-02-08 06:09:37+00:00,160.9,60.05,793.13,58.2,380.5,0.0,114
